sample,feature,output_param,shap_value,feature_value
56,61,$\sigma_8$,-0.005478470261396073,0.4420119
56,62,$\sigma_8$,-0.01240339996293187,0.4738294
56,63,$\sigma_8$,-0.0037436348467599564,0.48889503
56,64,$\sigma_8$,-0.002536934356515604,0.50580865
56,65,$\sigma_8$,-0.004214761829086149,0.5084846
56,66,$\sigma_8$,-0.0032264370229192186,0.5239999
56,67,$\sigma_8$,-0.007251960136098516,0.51392424
56,68,$\sigma_8$,-0.006411862084933095,0.5472797
56,69,$\sigma_8$,-0.012807373027001944,0.5621522
56,70,$\sigma_8$,-0.004466543236485455,0.5223874
56,71,$\sigma_8$,-0.009264997853970279,0.54297197
56,72,$\sigma_8$,-0.003683400493561445,0.5471329
56,73,$\sigma_8$,-0.005870263344938086,0.54925656
56,74,$\sigma_8$,-0.009746101616716874,0.5799664
56,75,$\sigma_8$,-0.018585235418286165,0.54812175
56,76,$\sigma_8$,-0.010344183514049893,0.57029516
56,77,$\sigma_8$,-0.016911697654128754,0.5641492
56,78,$\sigma_8$,-0.023071717821294455,0.59178394
57,0,$\sigma_8$,0.0003427122362578833,-0.780505
57,1,$\sigma_8$,0.012508049392733181,-0.5655193
57,2,$\sigma_8$,0.04185914052058556,-0.6106943
57,3,$\sigma_8$,0.04277917173710497,-0.74491966
57,4,$\sigma_8$,0.03321401592421657,-0.7089347
57,5,$\sigma_8$,0.013714053110549377,-1.0333508
57,6,$\sigma_8$,0.027479515859352738,-1.1976509
57,7,$\sigma_8$,-0.003589139829612887,-1.2715917
57,8,$\sigma_8$,0.001984354424215165,-1.0337003
57,9,$\sigma_8$,-0.01005701979704706,-0.82762575
57,10,$\sigma_8$,-0.043394869492234034,-1.2447407
57,11,$\sigma_8$,-0.00556324564672347,-1.3419687
57,12,$\sigma_8$,-0.00425051655591233,-1.2055064
57,13,$\sigma_8$,-0.004057775723049428,-1.3511788
57,14,$\sigma_8$,-0.002738286645617346,-1.5153475
57,15,$\sigma_8$,-0.0586822890356416,-1.7853885
57,16,$\sigma_8$,-0.0502831255143974,-1.8649656
57,17,$\sigma_8$,-0.07526533956620066,-1.466383
57,18,$\sigma_8$,-0.04507389564493982,-1.1092626
57,19,$\sigma_8$,-0.011289780213313262,-0.9085056
57,20,$\sigma_8$,-0.022731316536470928,-1.0181869
57,21,$\sigma_8$,-0.025877884968019026,-1.0013608
57,22,$\sigma_8$,-0.04650024883798324,-1.1385373
57,23,$\sigma_8$,-0.04316540991541842,-1.2135626
57,24,$\sigma_8$,-0.021635651243268512,-1.169673
57,25,$\sigma_8$,0.0021707107600135223,-1.0385273
57,26,$\sigma_8$,-0.015549276283951863,-1.1371344
57,27,$\sigma_8$,-0.008849661137840787,-0.9633354
57,28,$\sigma_8$,-0.025357419946085414,-0.92911106
57,29,$\sigma_8$,-0.007179066334198662,-0.9290828
57,30,$\sigma_8$,-0.033963909682182325,-0.87692803
57,31,$\sigma_8$,-0.02783954832765934,-0.88232183
57,32,$\sigma_8$,0.000638854383772316,-0.83394754
57,33,$\sigma_8$,0.02188040770105242,-0.7552986
57,34,$\sigma_8$,-0.0009926148128094243,-0.7249118
57,35,$\sigma_8$,0.009211832642322393,-0.65795606
57,36,$\sigma_8$,0.007488779506529687,-0.58802897
57,37,$\sigma_8$,0.006908378498749996,-0.58583164
57,38,$\sigma_8$,0.009753839310166467,-0.50972986
57,39,$\sigma_8$,-0.00010009515851075688,-0.46534365
57,40,$\sigma_8$,-0.005913347982277627,-0.4980855
57,41,$\sigma_8$,-0.0019284108182546407,-0.39699858
57,42,$\sigma_8$,-0.0028574749501179505,-0.4377504
57,43,$\sigma_8$,0.006510411408671636,-0.36470237
57,44,$\sigma_8$,0.0026867639438811833,-0.3427575
57,45,$\sigma_8$,0.002101233396873181,-0.33091533
57,46,$\sigma_8$,0.003817044012563813,-0.33772472
57,47,$\sigma_8$,0.0073910468921531,-0.315438
57,48,$\sigma_8$,0.007807756275869914,-0.30350813
57,49,$\sigma_8$,0.002531428787672966,-0.24143626
57,50,$\sigma_8$,0.002143523316578156,-0.27975973
57,51,$\sigma_8$,0.0022647093081710986,-0.27893385
57,52,$\sigma_8$,0.0006731225948897306,-0.2636437
57,53,$\sigma_8$,0.0010314996103989009,-0.24752958
57,54,$\sigma_8$,0.00643183030217187,-0.26915818
57,55,$\sigma_8$,0.002303311286571741,-0.24589874
57,56,$\sigma_8$,-0.0007039250689558711,-0.20623872
57,57,$\sigma_8$,0.0013603293303943466,-0.22625683
57,58,$\sigma_8$,0.0016470522320984626,-0.21394221
57,59,$\sigma_8$,-0.0022475548402871985,-0.20333251
57,60,$\sigma_8$,0.0015950079749260798,-0.186336
57,61,$\sigma_8$,0.0018787705459787165,-0.21473494
57,62,$\sigma_8$,-0.00017859718020190227,-0.19628555
57,63,$\sigma_8$,-0.004187582195736472,-0.20666067
57,64,$\sigma_8$,-0.005516307493089693,-0.16962434
57,65,$\sigma_8$,-0.0064503853066708,-0.1886153
57,66,$\sigma_8$,-0.004416526590357537,-0.18141891
57,67,$\sigma_8$,-0.004320115294467537,-0.17137477
57,68,$\sigma_8$,-0.005144643129121211,-0.16937928
57,69,$\sigma_8$,-0.0031956198731495494,-0.1777655
57,70,$\sigma_8$,-0.006933815750720299,-0.13683712
57,71,$\sigma_8$,0.0003762935320264736,-0.15782283
57,72,$\sigma_8$,-0.0030467379627710464,-0.16667588
57,73,$\sigma_8$,-0.00673308799043297,-0.17285688
57,74,$\sigma_8$,-0.01228877882657495,-0.14849727
57,75,$\sigma_8$,-0.010094331653332721,-0.19803126
57,76,$\sigma_8$,-0.0007328651439456787,-0.15736635
57,77,$\sigma_8$,-0.005265098828240296,-0.15081616
57,78,$\sigma_8$,-0.01309579950170397,-0.14356816
58,0,$\sigma_8$,0.0010035836970200829,-1.0294156
58,1,$\sigma_8$,0.03639624545512712,-1.1019486
58,2,$\sigma_8$,0.0885472331101846,-1.0401775
58,3,$\sigma_8$,0.08922176977609825,-1.3238662
58,4,$\sigma_8$,0.039385126806475164,-1.1107925
58,5,$\sigma_8$,0.0020596828917829693,-1.1795207
58,6,$\sigma_8$,0.008567806303781253,-0.9794639
58,7,$\sigma_8$,-0.0031835789367808767,-0.47081897
58,8,$\sigma_8$,0.008283449547907551,-0.7331285
58,9,$\sigma_8$,-0.009482573724059565,-0.4345049
58,10,$\sigma_8$,-0.009412792515164895,-0.43805233
58,11,$\sigma_8$,-0.005178848179057227,-0.08617574
58,12,$\sigma_8$,-0.0017009804665698198,0.26909488
58,13,$\sigma_8$,0.0013053607174273174,0.53651
58,14,$\sigma_8$,0.0013771812632088303,0.8706033
58,15,$\sigma_8$,0.039425782450780385,1.0027499
58,16,$\sigma_8$,0.06906322825921125,1.0935723
58,17,$\sigma_8$,0.045685580985445985,0.9251756
58,18,$\sigma_8$,0.11113019303670929,1.1920209
58,19,$\sigma_8$,0.04878433851111064,1.0750724
58,20,$\sigma_8$,0.03940747296738208,1.2975396
58,21,$\sigma_8$,0.02224100208700593,1.5137475
58,22,$\sigma_8$,0.01173010099652553,1.5219508
58,23,$\sigma_8$,-0.00477825075596533,1.4991227
58,24,$\sigma_8$,-0.001945812544290687,1.5291953
58,25,$\sigma_8$,-0.010620164267747895,1.6692377
58,26,$\sigma_8$,0.01058838352888719,1.6801823
58,27,$\sigma_8$,0.02956523597415071,1.6509004
58,28,$\sigma_8$,0.09156668477116396,1.6991802
58,29,$\sigma_8$,0.08533151240471244,1.6767201
58,30,$\sigma_8$,0.11329253852493043,1.6909418
58,31,$\sigma_8$,0.010398209639145858,1.6863769
58,32,$\sigma_8$,0.02472972167720096,1.7574897
58,33,$\sigma_8$,-0.03810575365279265,1.7179407
58,34,$\sigma_8$,-0.007387787667187978,1.7315236
58,35,$\sigma_8$,-0.038550031400906536,1.7701422
58,36,$\sigma_8$,-0.024079780551028312,1.7534328
58,37,$\sigma_8$,0.03768187767413717,1.8051534
58,38,$\sigma_8$,0.015700553157463836,1.8251717
58,39,$\sigma_8$,0.02227943442770387,1.7729706
58,40,$\sigma_8$,0.04109584572088045,1.8264407
58,41,$\sigma_8$,-0.00012728714800685123,1.760322
58,42,$\sigma_8$,0.007628049959039355,1.7739173
58,43,$\sigma_8$,0.005974667735302623,1.7783368
58,44,$\sigma_8$,0.00034518931364196925,1.8377498
58,45,$\sigma_8$,-0.009746772129049869,1.7875154
58,46,$\sigma_8$,-0.015804965056589303,1.8035138
58,47,$\sigma_8$,-0.035592366166044186,1.7473145
58,48,$\sigma_8$,-0.025776509983540252,1.7690241
58,49,$\sigma_8$,0.009396343460715181,1.7682788
58,50,$\sigma_8$,-0.014201517928092156,1.7930462
58,51,$\sigma_8$,0.0040035295676049505,1.7645887
58,52,$\sigma_8$,-0.019749865936028076,1.7975934
58,53,$\sigma_8$,-0.01914065760123776,1.7305723
58,54,$\sigma_8$,-0.012168629630238384,1.7068752
58,55,$\sigma_8$,-0.02201923840780483,1.7384195
58,56,$\sigma_8$,0.003655836614246557,1.7689873
58,57,$\sigma_8$,-0.018268519019745005,1.7367098
58,58,$\sigma_8$,-0.03129984824674484,1.7782218
58,59,$\sigma_8$,-0.0009755672108606913,1.7207096
58,60,$\sigma_8$,-0.011502564206760648,1.762963
58,61,$\sigma_8$,-0.023519640903056544,1.7764348
58,62,$\sigma_8$,-0.030530967807717385,1.735298
58,63,$\sigma_8$,-0.010608026646029112,1.7631899
58,64,$\sigma_8$,-0.024512793134672407,1.7406355
58,65,$\sigma_8$,-0.017442691308266756,1.7352976
58,66,$\sigma_8$,-0.010599771826928145,1.7336931
58,67,$\sigma_8$,-0.0039823635967286275,1.7409052
58,68,$\sigma_8$,-0.02833231018325023,1.7474
58,69,$\sigma_8$,-0.025389382550248862,1.7822845
58,70,$\sigma_8$,-0.015886795247182218,1.7277584
58,71,$\sigma_8$,-0.04678723628133113,1.7404562
58,72,$\sigma_8$,-0.015829312022905422,1.7594397
58,73,$\sigma_8$,-0.020603547505288578,1.7683421
58,74,$\sigma_8$,-0.011527929668727649,1.7544363
58,75,$\sigma_8$,-0.0024357649768150893,1.7341629
58,76,$\sigma_8$,-0.024472440769944443,1.7289826
58,77,$\sigma_8$,-0.05581930134303243,1.7574319
58,78,$\sigma_8$,-0.028676681868625247,1.7586447
59,0,$\sigma_8$,0.01265792916713207,-1.1787622
59,1,$\sigma_8$,0.019464935475167904,-1.1100097
59,2,$\sigma_8$,0.08547685519704828,-1.2427713
59,3,$\sigma_8$,0.08906356724154345,-1.1635816
59,4,$\sigma_8$,0.0898054598346607,-1.1217123
59,5,$\sigma_8$,0.021168822791272163,-1.122759
59,6,$\sigma_8$,0.04260353714663781,-0.97552866
59,7,$\sigma_8$,-0.004733137396177274,-0.9773894
59,8,$\sigma_8$,0.01107747082138455,-1.0008425
59,9,$\sigma_8$,-0.031157247718365377,-1.05934
59,10,$\sigma_8$,-0.027455965103096475,-0.6551909
59,11,$\sigma_8$,-0.006402484732583008,-0.57045335
59,12,$\sigma_8$,-0.004326898749263082,-0.04929521
59,13,$\sigma_8$,0.007957316258689376,0.14357468
59,14,$\sigma_8$,-0.0060253998823464145,0.32550517
59,15,$\sigma_8$,0.011844606064417626,0.2787592
59,16,$\sigma_8$,-0.002657365575435805,0.16067795
59,17,$\sigma_8$,0.01810510480000326,0.22020724
59,18,$\sigma_8$,-0.0011157418737934484,0.23630816
59,19,$\sigma_8$,0.01654725389488278,0.38993537
59,20,$\sigma_8$,0.002912688712367726,0.30918294
59,21,$\sigma_8$,0.026066772250312703,0.6169374
59,22,$\sigma_8$,0.03530478928321221,0.64269406
59,23,$\sigma_8$,0.0010564238885238109,0.8262956
59,24,$\sigma_8$,0.031003170207356285,0.83126837
59,25,$\sigma_8$,-0.025820562061902225,0.8588415
59,26,$\sigma_8$,0.01573128911777777,0.8112981
59,27,$\sigma_8$,0.016151155865391037,0.89851224
59,28,$\sigma_8$,0.028821814018056096,0.8195094
59,29,$\sigma_8$,0.012797652973143484,0.9551863
59,30,$\sigma_8$,0.06006561966418608,0.89475507
59,31,$\sigma_8$,0.03299991822288575,0.92693776
59,32,$\sigma_8$,0.012829307126973305,0.9552994
59,33,$\sigma_8$,0.013119714934952453,0.97693205
59,34,$\sigma_8$,-0.0017731141233040444,0.9649102
59,35,$\sigma_8$,-0.025509757095327008,1.0562832
59,36,$\sigma_8$,-0.02982736337949367,1.0145203
59,37,$\sigma_8$,0.005654492473483218,1.0691067
59,38,$\sigma_8$,0.009144747813212839,1.133691
59,39,$\sigma_8$,0.01520429538252451,1.083466
59,40,$\sigma_8$,0.038425013764062925,1.1084236
59,41,$\sigma_8$,0.015525916106748805,1.0971365
59,42,$\sigma_8$,0.00927087119757744,1.1225936
59,43,$\sigma_8$,-0.001790661441755224,1.0929708
59,44,$\sigma_8$,-0.00024980557248150775,1.1825594
59,45,$\sigma_8$,0.002390875189445659,1.1581798
59,46,$\sigma_8$,-0.015938146550882548,1.1859848
59,47,$\sigma_8$,-0.024728214027500122,1.1583792
59,48,$\sigma_8$,-0.022864357736689267,1.1810069
59,49,$\sigma_8$,0.0014123648617532976,1.1643678
59,50,$\sigma_8$,-0.006431998377859886,1.1677496
59,51,$\sigma_8$,0.008215366114551823,1.2054334
59,52,$\sigma_8$,-0.017601587225099514,1.1944884
59,53,$\sigma_8$,-0.015054718993127011,1.1962398
59,54,$\sigma_8$,-0.011951474045873952,1.1825229
59,55,$\sigma_8$,-0.018002864133207685,1.2574152
59,56,$\sigma_8$,0.008703802524590465,1.2000972
59,57,$\sigma_8$,-0.031339286095123174,1.2390265
59,58,$\sigma_8$,-0.020044159916310117,1.2289709
59,59,$\sigma_8$,-0.005377418845561532,1.2550186
59,60,$\sigma_8$,-0.0077088723012457006,1.2533375
59,61,$\sigma_8$,-0.02677234497021726,1.2177389
59,62,$\sigma_8$,-0.034454884069584385,1.2422658
59,63,$\sigma_8$,-0.008899658435742233,1.2222949
59,64,$\sigma_8$,-0.01413178755254498,1.2761005
59,65,$\sigma_8$,-0.03449212506297045,1.2468537
59,66,$\sigma_8$,-0.004988585283105455,1.2602603
59,67,$\sigma_8$,-0.02421150245963266,1.262143
59,68,$\sigma_8$,-0.019703345812158657,1.2457483
59,69,$\sigma_8$,-0.014781221689180104,1.2360164
59,70,$\sigma_8$,-0.007635566616008856,1.2568034
59,71,$\sigma_8$,-0.03898263127299931,1.2412158
59,72,$\sigma_8$,-0.017288426808170998,1.2587452
59,73,$\sigma_8$,-0.02522142677769504,1.2321087
59,74,$\sigma_8$,-0.02125118020914669,1.2771281
59,75,$\sigma_8$,-0.014497968908068917,1.2740159
59,76,$\sigma_8$,-0.04136656970213911,1.2907126
59,77,$\sigma_8$,-0.02489133988243944,1.2691118
59,78,$\sigma_8$,-0.03338825203943996,1.3152474
60,0,$\sigma_8$,0.00890268005081452,0.50542706
60,1,$\sigma_8$,-0.004453440924989983,0.7103952
60,2,$\sigma_8$,-0.03975928179754797,0.68929726
60,3,$\sigma_8$,-0.0467588156609175,1.0331843
60,4,$\sigma_8$,-0.004199575127859137,0.24050838
60,5,$\sigma_8$,-0.010454658958672853,0.7724872
60,6,$\sigma_8$,-0.007394792735652428,0.23293962
60,7,$\sigma_8$,0.006066902684057525,0.011599304
60,8,$\sigma_8$,0.004049693586421192,0.5684386
60,9,$\sigma_8$,0.004656269806194653,0.3983529
60,10,$\sigma_8$,0.020824053575440003,0.71637017
60,11,$\sigma_8$,-0.007231682567501885,0.2642293
60,12,$\sigma_8$,-0.008674661515202983,-0.1573819
60,13,$\sigma_8$,-0.024083732042733286,-0.6510277
60,14,$\sigma_8$,-0.0071629879123065775,-0.8754691
60,15,$\sigma_8$,-0.06663251446230184,-1.0694554
60,16,$\sigma_8$,-0.04572310112006713,-0.64315796
60,17,$\sigma_8$,-0.013800971771512799,-0.15218568
60,18,$\sigma_8$,-0.011409136628450745,-0.23189466
60,19,$\sigma_8$,-0.009515520233029139,-0.40391338
60,20,$\sigma_8$,-0.02587409874632914,-0.6140845
60,21,$\sigma_8$,-0.014192098831020608,-0.82416946
60,22,$\sigma_8$,-0.05605837471163679,-0.9758628
60,23,$\sigma_8$,-0.06566138626811154,-1.0481288
60,24,$\sigma_8$,-0.0610049775521232,-1.0079502
60,25,$\sigma_8$,-0.006946934367006173,-0.9419869
60,26,$\sigma_8$,-0.010789202158151366,-0.7923326
60,27,$\sigma_8$,0.020929735739288538,-0.7793963
60,28,$\sigma_8$,0.00743124688733927,-0.7953708
60,29,$\sigma_8$,0.002662567361670277,-0.8412065
60,30,$\sigma_8$,-0.03337989546538058,-0.9110284
60,31,$\sigma_8$,-0.014370887956113909,-0.9261728
60,32,$\sigma_8$,-0.012445602826959062,-0.8789605
60,33,$\sigma_8$,-0.019572761195595378,-0.9402227
60,34,$\sigma_8$,-0.004572093427802136,-0.8786351
60,35,$\sigma_8$,0.003966238817956769,-0.90028656
60,36,$\sigma_8$,0.015960241831799067,-0.91837555
60,37,$\sigma_8$,0.002464700582980479,-0.8818952
60,38,$\sigma_8$,0.009672677654307337,-0.8905762
60,39,$\sigma_8$,0.011857952749026781,-0.91736764
60,40,$\sigma_8$,-0.012518637122120715,-0.9079398
60,41,$\sigma_8$,0.015108000793187179,-0.9092076
60,42,$\sigma_8$,0.009325315936212086,-0.86094415
60,43,$\sigma_8$,-0.012086605561004651,-0.9356568
60,44,$\sigma_8$,-0.009390978419445065,-0.9310991
60,45,$\sigma_8$,0.0034084706930055733,-0.8590013
60,46,$\sigma_8$,0.010526925262153474,-0.8675064
60,47,$\sigma_8$,0.020404487605458894,-0.83513874
60,48,$\sigma_8$,0.013370977344505547,-0.8731312
60,49,$\sigma_8$,0.0011263441137392277,-0.9092725
60,50,$\sigma_8$,0.012504135582203152,-0.85031223
60,51,$\sigma_8$,0.0037371216422889078,-0.81820077
60,52,$\sigma_8$,0.01126759530733882,-0.81823564
60,53,$\sigma_8$,0.0123460132559406,-0.85920596
60,54,$\sigma_8$,0.006402821940040063,-0.8631189
60,55,$\sigma_8$,0.010735643285346068,-0.8238863
60,56,$\sigma_8$,-0.0018248797949248195,-0.909437
60,57,$\sigma_8$,0.008278799395199399,-0.8600854
60,58,$\sigma_8$,0.010339622016375278,-0.83255273
60,59,$\sigma_8$,0.008968746687751281,-0.84277266
60,60,$\sigma_8$,0.005366687356527104,-0.8589091
60,61,$\sigma_8$,0.008954268646193668,-0.8396417
60,62,$\sigma_8$,0.01054279728394856,-0.85092163
60,63,$\sigma_8$,-0.0030176948764710615,-0.79988134
60,64,$\sigma_8$,0.007175787855085218,-0.86604327
60,65,$\sigma_8$,0.004598407978822545,-0.8489078
60,66,$\sigma_8$,0.009769055430466933,-0.80642617
60,67,$\sigma_8$,-0.008089080397330686,-0.8473036
60,68,$\sigma_8$,0.0014380535877474565,-0.8335278
60,69,$\sigma_8$,0.0032934924002741652,-0.8568528
60,70,$\sigma_8$,-0.00381402372426237,-0.8561954
60,71,$\sigma_8$,0.0016195743407009407,-0.8587525
60,72,$\sigma_8$,0.0015395372446316096,-0.8409179
60,73,$\sigma_8$,0.011570522466111767,-0.831241
60,74,$\sigma_8$,-0.011070649697285273,-0.8329015
60,75,$\sigma_8$,0.0050444025534670854,-0.8468792
60,76,$\sigma_8$,0.010721035340975507,-0.81989235
60,77,$\sigma_8$,0.011486777496223408,-0.82241535
60,78,$\sigma_8$,0.003937217873074887,-0.845215
61,0,$\sigma_8$,-0.0013523227011319379,0.15141518
61,1,$\sigma_8$,0.00814848733362547,0.1010217
61,2,$\sigma_8$,-0.010451661662633949,0.30383673
61,3,$\sigma_8$,-0.011561487824413541,0.314293
61,4,$\sigma_8$,-0.012715231934829124,0.46471292
61,5,$\sigma_8$,-0.006009377582095109,0.72501504
61,6,$\sigma_8$,0.0010181600199492546,0.21925008
61,7,$\sigma_8$,0.009398711986947703,0.61618155
61,8,$\sigma_8$,0.006047669875000161,0.3374429
61,9,$\sigma_8$,-0.00511662585922142,0.16603017
61,10,$\sigma_8$,-0.019619576992311816,-0.21046822
61,11,$\sigma_8$,-0.004300296417438111,-0.31680983
61,12,$\sigma_8$,0.00415701054366463,-0.24348952
61,13,$\sigma_8$,0.003921369949390893,-0.23431012
61,14,$\sigma_8$,0.009222072862709568,-0.07271283
61,15,$\sigma_8$,-0.013140584081509143,-0.07170736
61,16,$\sigma_8$,-0.015112155558696633,0.055214185
61,17,$\sigma_8$,-0.020338041297873134,-0.069494374
61,18,$\sigma_8$,-0.02429483609215823,-0.19472429
61,19,$\sigma_8$,-0.03856795776232805,-0.41251394
61,20,$\sigma_8$,-0.0081551076397621,-0.649355
61,21,$\sigma_8$,-0.013799585446055659,-0.5083818
61,22,$\sigma_8$,-0.012869451719719418,-0.5667633
61,23,$\sigma_8$,-0.014032389936279884,-0.47997501
61,24,$\sigma_8$,0.005227609897810903,-0.55226755
61,25,$\sigma_8$,0.005997838977837067,-0.4916608
61,26,$\sigma_8$,-0.02219729102420387,-0.49291444
61,27,$\sigma_8$,0.0007167415631314141,-0.486193
61,28,$\sigma_8$,-0.017334808420273476,-0.59015095
61,29,$\sigma_8$,-0.013470282765303357,-0.5326432
61,30,$\sigma_8$,-0.039665169743742214,-0.55816984
61,31,$\sigma_8$,-0.02627378975856119,-0.52989477
61,32,$\sigma_8$,-0.030428822375009396,-0.62662953
61,33,$\sigma_8$,0.006325768664731492,-0.59902453
61,34,$\sigma_8$,0.004695003761377561,-0.5826471
61,35,$\sigma_8$,0.002672789191065015,-0.6120624
61,36,$\sigma_8$,0.016641488075480704,-0.58079654
61,37,$\sigma_8$,0.00029172464254467734,-0.6057794
61,38,$\sigma_8$,0.012810750348823305,-0.5864847
61,39,$\sigma_8$,-0.0042275459108350455,-0.6002175
61,40,$\sigma_8$,-0.005141736013659591,-0.5967343
61,41,$\sigma_8$,0.0031430325316948032,-0.60161614
61,42,$\sigma_8$,-0.005825697543987189,-0.58188534
61,43,$\sigma_8$,-0.00342391895143615,-0.54652494
61,44,$\sigma_8$,-0.0007657879796655054,-0.5382525
61,45,$\sigma_8$,0.00762987756852454,-0.5511516
61,46,$\sigma_8$,0.003239640695537662,-0.54783255
61,47,$\sigma_8$,0.015439044037721006,-0.56251717
61,48,$\sigma_8$,0.010537013168523105,-0.49034405
61,49,$\sigma_8$,0.00038485958745392473,-0.53586614
61,50,$\sigma_8$,0.010514320495422003,-0.5850565
61,51,$\sigma_8$,0.0006023434210025389,-0.5246796
61,52,$\sigma_8$,0.004212359162362789,-0.5333896
61,53,$\sigma_8$,0.0036921280288758442,-0.5282892
61,54,$\sigma_8$,0.002891865640510046,-0.5536908
61,55,$\sigma_8$,0.007881635658995939,-0.4958635
61,56,$\sigma_8$,-0.0010976437797459299,-0.5675438
61,57,$\sigma_8$,0.006610257136350504,-0.54703337
61,58,$\sigma_8$,0.009582799133701572,-0.5316438
61,59,$\sigma_8$,0.0005553060921374744,-0.54827976
61,60,$\sigma_8$,0.003810121988238574,-0.5495334
61,61,$\sigma_8$,0.008317979840885526,-0.5241258
61,62,$\sigma_8$,0.007343944636716819,-0.60171944
61,63,$\sigma_8$,-0.0038936002266321637,-0.56052613
61,64,$\sigma_8$,0.004595204406341517,-0.5583687
61,65,$\sigma_8$,0.008936271143563018,-0.52436036
61,66,$\sigma_8$,-0.000895564812550829,-0.5447604
61,67,$\sigma_8$,0.0006207028120115884,-0.5304508
61,68,$\sigma_8$,0.006192884477201631,-0.54757226
61,69,$\sigma_8$,-0.011389586402413748,-0.5203117
61,70,$\sigma_8$,-0.0007778351205812764,-0.5214783
61,71,$\sigma_8$,0.004837680052893738,-0.5176545
61,72,$\sigma_8$,-0.013996978426876009,-0.53429663
61,73,$\sigma_8$,-0.012186971892369919,-0.55537134
61,74,$\sigma_8$,-0.028666645594548745,-0.5392958
61,75,$\sigma_8$,0.003033815163241027,-0.51635855
61,76,$\sigma_8$,-0.0029684309826310032,-0.5253201
61,77,$\sigma_8$,0.0025206268327565375,-0.56300443
61,78,$\sigma_8$,-0.0053700533663565515,-0.56468886
62,0,$\sigma_8$,0.0082527566572147,-1.4479265
62,1,$\sigma_8$,0.05819454898504773,-1.5962358
62,2,$\sigma_8$,0.09440920928066286,-1.2864213
62,3,$\sigma_8$,0.09466957491541202,-1.5212418
62,4,$\sigma_8$,0.07511452559769773,-1.3808677
62,5,$\sigma_8$,0.03479085590263517,-1.8974216
62,6,$\sigma_8$,0.008752731809512018,-1.6138349
62,7,$\sigma_8$,0.0017890930864571826,-1.588015
62,8,$\sigma_8$,0.028022013061484673,-1.6590508
62,9,$\sigma_8$,-0.026058616236623488,-1.5668832
62,10,$\sigma_8$,-0.08008926820359194,-1.8719687
62,11,$\sigma_8$,-0.008697286418173472,-1.6890374
62,12,$\sigma_8$,-0.01947794978184938,-1.5373064
62,13,$\sigma_8$,-0.01326089046422567,-1.3609108
62,14,$\sigma_8$,-0.025032312730545538,-1.3226038
62,15,$\sigma_8$,-0.07021250321461896,-1.175601
62,16,$\sigma_8$,-0.03122678951631921,-1.2899119
62,17,$\sigma_8$,-0.054036558626200215,-1.2338887
62,18,$\sigma_8$,-0.07948259239663609,-0.96962184
62,19,$\sigma_8$,-0.05345588164093593,-0.87238175
62,20,$\sigma_8$,-0.016850891245274714,-0.8364001
62,21,$\sigma_8$,-0.02132173760714069,-0.7321819
62,22,$\sigma_8$,-0.03205506247536203,-0.65130943
62,23,$\sigma_8$,0.001737347061534819,-0.5434197
62,24,$\sigma_8$,-0.004508762123781114,-0.5250506
62,25,$\sigma_8$,0.030967048623886818,-0.54539496
62,26,$\sigma_8$,0.0008559919024992377,-0.46378675
62,27,$\sigma_8$,-0.0004237072727604184,-0.5110059
62,28,$\sigma_8$,-0.014733893881855425,-0.40676916
62,29,$\sigma_8$,-0.02181536307442002,-0.44405168
62,30,$\sigma_8$,-0.030347313773636416,-0.4086702
62,31,$\sigma_8$,-0.004032794993642406,-0.41529778
62,32,$\sigma_8$,-0.005739965018148402,-0.35919306
62,33,$\sigma_8$,0.024059521267994714,-0.30880928
62,34,$\sigma_8$,0.0005456872990665362,-0.25578454
62,35,$\sigma_8$,0.010258527348438887,-0.22235319
62,36,$\sigma_8$,0.005617618681546911,-0.14081521
62,37,$\sigma_8$,0.006009722229881244,-0.13920978
62,38,$\sigma_8$,0.0028495449262360742,-0.10489057
62,39,$\sigma_8$,0.003465749947354197,-0.040563
62,40,$\sigma_8$,-0.00025333653028307423,-0.021302106
62,41,$\sigma_8$,0.001759596346552518,-0.01475061
62,42,$\sigma_8$,0.006803513066843153,0.0793105
62,43,$\sigma_8$,0.005485325345446944,0.06145746
62,44,$\sigma_8$,0.002152441419184472,0.118025415
62,45,$\sigma_8$,0.006266069223008046,0.1295222
62,46,$\sigma_8$,0.0040863677924079245,0.153747
62,47,$\sigma_8$,0.0013086115607681252,0.17597607
62,48,$\sigma_8$,0.003606773216445915,0.16595508
62,49,$\sigma_8$,0.00048436025288537316,0.20927772
62,50,$\sigma_8$,-4.0481663697078396e-05,0.19052792
62,51,$\sigma_8$,0.003681719413725651,0.22220835
62,52,$\sigma_8$,0.002748222233776692,0.23439294
62,53,$\sigma_8$,-0.002026554680487606,0.22294356
62,54,$\sigma_8$,0.000529983367208243,0.24555983
62,55,$\sigma_8$,-0.0007154778264202624,0.27054542
62,56,$\sigma_8$,-0.0010008750572645525,0.25387302
62,57,$\sigma_8$,-0.003397145777845866,0.26625708
62,58,$\sigma_8$,-0.004870072422345388,0.266063
62,59,$\sigma_8$,-0.0034917703640530893,0.28679627
62,60,$\sigma_8$,-0.0015814801151282133,0.24638388
62,61,$\sigma_8$,-0.0028102186111209604,0.27067906
62,62,$\sigma_8$,-0.009280431411679039,0.33316153
62,63,$\sigma_8$,-0.005254864093100585,0.29348192
