9.581413255531838757e-01 2.673632176027228411e+02 -2.232319899952263376e-01 1.564295563655395327e+01 1.455490000000000000e+05
9.644350945109106954e-01 2.679306891560192412e+02 1.390220565143387876e+00 1.659845864895403267e+01 1.491390000000000000e+05
9.707355633568249820e-01 2.657802070452709700e+02 -4.010101100193442791e-01 1.341711669477057534e+01 1.496410000000000000e+05
9.770080768450029041e-01 2.636892937269378194e+02 -3.013316835155993356e+00 1.457846232620579130e+01 1.518250000000000000e+05
9.832823325363413414e-01 2.622215491494999924e+02 -6.951004964728645270e-03 1.921775627322788438e+01 1.534530000000000000e+05
9.895569691966674686e-01 2.614343388504661334e+02 -1.854454581225313925e+00 1.538474084020744215e+01 1.558870000000000000e+05
9.958456301921106979e-01 2.595972128984635674e+02 -8.202383060175006957e-01 1.362979838940342248e+01 1.581210000000000000e+05
1.002136210743837408e+00 2.559675190380314973e+02 -3.241093175018511463e+00 1.503503462079884656e+01 1.598410000000000000e+05
1.008404825335135424e+00 2.565121314388190967e+02 -8.917240490043867318e-01 1.290461633050152201e+01 1.611750000000000000e+05
1.014694149836243398e+00 2.553916437222361253e+02 -1.345825957970638420e+00 1.253406400408579024e+01 1.646770000000000000e+05
1.020992555437297167e+00 2.532326749745122640e+02 1.330192938279029236e-01 1.413450312817327514e+01 1.660570000000000000e+05
1.027273980437394485e+00 2.508015376447585254e+02 5.910341216236999484e-01 1.433242819434771853e+01 1.677030000000000000e+05
1.033559181896017254e+00 2.502225635266810286e+02 -2.103106217577461190e-01 1.577758002006240190e+01 1.702690000000000000e+05
1.039847557392594934e+00 2.479994652657062488e+02 -9.836371130150467490e-01 1.410123570734083565e+01 1.722570000000000000e+05
1.046126974943305088e+00 2.469500701284171953e+02 1.648782227447769255e+00 1.598750973633746675e+01 1.736530000000000000e+05
1.052403436811028659e+00 2.450817353164707981e+02 -3.781981580714177671e+00 1.782799151233962220e+01 1.766190000000000000e+05
1.058680704651608684e+00 2.436953534775426817e+02 3.325137377963251484e-01 1.561982046475877439e+01 1.775650000000000000e+05
1.064964333065789193e+00 2.425652952383835554e+02 1.165780269688917015e+00 1.621841139233992735e+01 1.812850000000000000e+05
1.071256777440835473e+00 2.413965266377556418e+02 1.893436737164801431e-01 1.802595301393523997e+01 1.825470000000000000e+05
1.077544048801078125e+00 2.396105381421807863e+02 1.491247310842313212e+00 1.147776489911837849e+01 1.849930000000000000e+05
1.083824820188043603e+00 2.388085922865335533e+02 -3.445428573638787961e-01 1.435502843261307149e+01 1.867770000000000000e+05
1.090108023942816695e+00 2.377517364578486649e+02 2.129963272882321679e+00 1.622508159086554258e+01 1.890730000000000000e+05
1.096389665956643222e+00 2.357598695858006863e+02 -5.255727944345878200e-01 1.835576536046623985e+01 1.914910000000000000e+05
1.102681132058841440e+00 2.349681122487708080e+02 1.159612592919128771e+00 1.458974486056447262e+01 1.938450000000000000e+05
1.108963047594879958e+00 2.339078673111106070e+02 3.861469240691013938e-01 1.647515024627767843e+01 1.951810000000000000e+05
1.115225428463759272e+00 2.325602281167726346e+02 4.695828448174195202e-01 1.347971805976461290e+01 1.973190000000000000e+05
1.121502127614767863e+00 2.308969805939977675e+02 4.160092739446004662e-01 1.198659362527164340e+01 2.002330000000000000e+05
1.127792573824792033e+00 2.307287150569867151e+02 7.748522069076179131e-01 1.259008692560672316e+01 2.030370000000000000e+05
1.134089552668382961e+00 2.288060432039451086e+02 -4.992743754913949172e-01 1.512654246206327890e+01 2.048710000000000000e+05
1.140364049650405942e+00 2.277502204559916095e+02 -5.668243668761742127e-01 1.477657812523225367e+01 2.062210000000000000e+05
1.146639180320979445e+00 2.257114569263137867e+02 -1.731660049979959204e-01 1.258537362318630315e+01 2.095290000000000000e+05
1.152942412991649901e+00 2.240218511078523704e+02 5.989010631676661145e-01 1.666253017478563692e+01 2.125450000000000000e+05
1.159228906751078814e+00 2.245443454685914162e+02 -4.802997101093264276e-01 1.617787061496180456e+01 2.132070000000000000e+05
1.165508721887268173e+00 2.231607410596091938e+02 -1.254386137509924781e+00 1.489075867747061643e+01 2.165770000000000000e+05
1.171793076256210320e+00 2.217405414835590989e+02 -1.349179353988277263e+00 1.657799995716734642e+01 2.181930000000000000e+05
1.178087436369658958e+00 2.192297519104662342e+02 1.409055603549221880e-01 1.597537785606381355e+01 2.221510000000000000e+05
1.184367654251526902e+00 2.190408318108994195e+02 -5.646157615216818720e-02 1.629713106998412897e+01 2.216410000000000000e+05
1.190634642299266632e+00 2.179110706905331654e+02 1.693588249268442869e+00 1.322486778956087150e+01 2.261730000000000000e+05
1.196912208834400859e+00 2.163237369966047652e+02 1.515437789066194307e+00 1.414512875377005052e+01 2.269810000000000000e+05
1.203201577354146234e+00 2.155572491688656953e+02 4.701605204320749021e-01 1.515233435828524122e+01 2.319030000000000000e+05
1.209486844441705733e+00 2.141415646089554059e+02 -1.278491167558472918e+00 1.432450693789407659e+01 2.314930000000000000e+05
1.215763902074809888e+00 2.126344766951982876e+02 -1.937043355468836880e+00 1.256946972135352247e+01 2.360410000000000000e+05
1.222049755171146668e+00 2.111114590416520969e+02 3.018715602135379258e-03 1.154269802787038834e+01 2.372310000000000000e+05
1.228340616621486969e+00 2.111092703560678387e+02 2.932128485614208732e-02 1.348780135143771375e+01 2.409250000000000000e+05
1.234632986576932767e+00 2.093516873059847967e+02 9.766482434042880190e-01 1.517188602822679933e+01 2.427690000000000000e+05
